sample_id,category,method,perturbation,expected_cf,pred_root,pred_cf,flipped,correct
INFOSTEALER_021,Infostealer,CVA,remove_persistence,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_021,Infostealer,CVA,remove_credential_access,Benign,Infostealer,Infostealer,0,0
INFOSTEALER_022,Infostealer,Direct,modify_c2,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_022,Infostealer,Direct,remove_persistence,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_022,Infostealer,Direct,remove_credential_access,Benign,Infostealer,Infostealer,0,0
INFOSTEALER_022,Infostealer,CoT,modify_c2,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_022,Infostealer,CoT,remove_persistence,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_022,Infostealer,CoT,remove_credential_access,Benign,Infostealer,Infostealer,0,0
INFOSTEALER_022,Infostealer,ToT,modify_c2,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_022,Infostealer,ToT,remove_persistence,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_022,Infostealer,ToT,remove_credential_access,Benign,Infostealer,Infostealer,0,0
INFOSTEALER_022,Infostealer,CVA,modify_c2,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_022,Infostealer,CVA,remove_persistence,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_022,Infostealer,CVA,remove_credential_access,Benign,Infostealer,Infostealer,0,0
INFOSTEALER_023,Infostealer,Direct,modify_c2,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_023,Infostealer,Direct,remove_persistence,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_023,Infostealer,Direct,remove_credential_access,Benign,Infostealer,Backdoor,1,0
INFOSTEALER_023,Infostealer,CoT,modify_c2,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_023,Infostealer,CoT,remove_persistence,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_023,Infostealer,CoT,remove_credential_access,Benign,Infostealer,Infostealer,0,0
INFOSTEALER_023,Infostealer,ToT,modify_c2,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_023,Infostealer,ToT,remove_persistence,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_023,Infostealer,ToT,remove_credential_access,Benign,Infostealer,Infostealer,0,0
INFOSTEALER_023,Infostealer,CVA,modify_c2,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_023,Infostealer,CVA,remove_persistence,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_023,Infostealer,CVA,remove_credential_access,Benign,Infostealer,Infostealer,0,0
INFOSTEALER_024,Infostealer,Direct,modify_c2,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_024,Infostealer,Direct,remove_persistence,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_024,Infostealer,Direct,remove_credential_access,Benign,Infostealer,Infostealer,0,0
INFOSTEALER_024,Infostealer,CoT,modify_c2,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_024,Infostealer,CoT,remove_persistence,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_024,Infostealer,CoT,remove_credential_access,Benign,Infostealer,Infostealer,0,0
INFOSTEALER_024,Infostealer,ToT,modify_c2,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_024,Infostealer,ToT,remove_persistence,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_024,Infostealer,ToT,remove_credential_access,Benign,Infostealer,Infostealer,0,0
INFOSTEALER_024,Infostealer,CVA,modify_c2,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_024,Infostealer,CVA,remove_persistence,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_024,Infostealer,CVA,remove_credential_access,Benign,Infostealer,Infostealer,0,0
INFOSTEALER_025,Infostealer,Direct,modify_c2,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_025,Infostealer,Direct,remove_persistence,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_025,Infostealer,Direct,remove_credential_access,Benign,Infostealer,Infostealer,0,0
INFOSTEALER_025,Infostealer,CoT,modify_c2,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_025,Infostealer,CoT,remove_persistence,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_025,Infostealer,CoT,remove_credential_access,Benign,Infostealer,Infostealer,0,0
INFOSTEALER_025,Infostealer,ToT,modify_c2,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_025,Infostealer,ToT,remove_persistence,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_025,Infostealer,ToT,remove_credential_access,Benign,Infostealer,Infostealer,0,0
INFOSTEALER_025,Infostealer,CVA,modify_c2,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_025,Infostealer,CVA,remove_persistence,Infostealer,Infostealer,Infostealer,0,1
INFOSTEALER_025,Infostealer,CVA,remove_credential_access,Benign,Infostealer,Infostealer,0,0
BACKDOOR_001,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_001,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_001,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_001,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_001,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_001,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_001,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_001,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_001,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_001,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_001,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_001,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_002,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_002,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_002,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_002,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_002,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_002,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_002,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_002,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_002,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_002,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_002,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_002,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_003,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_003,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_003,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_003,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_003,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_003,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_003,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_003,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_003,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_003,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_003,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_003,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_004,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_004,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_004,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_004,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_004,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_004,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_004,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_004,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_004,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_004,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_004,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_004,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_005,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_005,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_005,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_005,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_005,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_005,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_005,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_005,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_005,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_005,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_005,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_005,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_006,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_006,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_006,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_006,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_006,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_006,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_006,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_006,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_006,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_006,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_006,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_006,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_007,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_007,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_007,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_007,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_007,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_007,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_007,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_007,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_007,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_007,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_007,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_007,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_008,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_008,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_008,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_008,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_008,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_008,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_008,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_008,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_008,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_008,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_008,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_008,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_009,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_009,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_009,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_009,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_009,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_009,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_009,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_009,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_009,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_009,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_009,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_009,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_010,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_010,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_010,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_010,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_010,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_010,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_010,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_010,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_010,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_010,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_010,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_010,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_011,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_011,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_011,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_011,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_011,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_011,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_011,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_011,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_011,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_011,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_011,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_011,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_012,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_012,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_012,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_012,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_012,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_012,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_012,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_012,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_012,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_012,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_012,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_012,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_013,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_013,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_013,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_013,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_013,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_013,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_013,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_013,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_013,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_013,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_013,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_013,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_014,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_014,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_014,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_014,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_014,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_014,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_014,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_014,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_014,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_014,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_014,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_014,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_015,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_015,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_015,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_015,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_015,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_015,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_015,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_015,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_015,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_015,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_015,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_015,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_016,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_016,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_016,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_016,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_016,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_016,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_016,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_016,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_016,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_016,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_016,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_016,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_017,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_017,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_017,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_017,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_017,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_017,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_017,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_017,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_017,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_017,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_017,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_017,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_018,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_018,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_018,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_018,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_018,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_018,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_018,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_018,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_018,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_018,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_018,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_018,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_019,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_019,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_019,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_019,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_019,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_019,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_019,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_019,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_019,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_019,Backdoor,CVA,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_019,Backdoor,CVA,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_019,Backdoor,CVA,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_020,Backdoor,Direct,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_020,Backdoor,Direct,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_020,Backdoor,Direct,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_020,Backdoor,CoT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_020,Backdoor,CoT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_020,Backdoor,CoT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_020,Backdoor,ToT,modify_c2,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_020,Backdoor,ToT,remove_persistence,Backdoor,Backdoor,Backdoor,0,1
BACKDOOR_020,Backdoor,ToT,remove_c2,Backdoor,Backdoor,Backdoor,0,1
